Id,SalePrice
1628,296837.6336666886
1629,185561.53697524936
1630,320515.47202950635
1631,203587.44913830652
1632,221469.01682849744
1633,180357.16880506775
1634,182614.8444182158
1635,166924.8123801794
1636,141999.82919138056
1637,184470.24261107628
1638,186979.75814564317
1639,181520.98956195032
1640,284865.9174364702
1641,163544.39814900063
1642,222196.73737835648
1643,216575.33363949007
1644,228894.62344021854
1645,168336.86787360784
1646,149613.24626220603
1647,155561.04467094678
1648,131317.68127288186
1649,134804.63698037562
1650,112777.12259383073
1651,136536.02857948784
1652,110272.42680873095
1653,103893.11047608744
1654,162822.1123594546
1655,155248.742951887
1656,153523.26170606326
1657,159941.31059958335
1658,156372.20879361694
1659,143534.24420100224
1660,165811.81590692356
1661,460318.3857500342
1662,417895.291145719
1663,371507.17769690865
1664,451974.41133654007
1665,358440.0356077127
1666,354037.19237393286
1667,361096.8414996169
1668,362792.28485673276
1669,342619.6419062984
1670,375054.2444944306
1671,243080.21686705644
1672,468769.9823720663
1673,286074.27734067244
1674,249446.0730442522
1675,177117.78147313494
1676,185560.69910636786
1677,190918.19164280102
1678,448602.6722494716
1679,349256.83158694464
1680,320383.235511954
1681,279807.5227231139
1682,320468.5513233039
1683,184703.3313449987
1684,163617.224160597
1685,157404.5959353429
1686,159015.12335583105
1687,161921.91233142823
1688,176810.27485783212
1689,188001.21337929086
1690,185506.15679785292
1691,167948.35235306993
1692,274103.197882872
1693,163465.96518961817
1694,171294.7062612185
1695,168595.9334694806
1696,310947.73772546696
1697,163935.22242561073
1698,327070.81924443215
1699,262827.6944800167
1700,224321.5029555468
1701,267996.8939762983
1702,244192.784670102
1703,242639.44201172426
1704,288133.05150867737
1705,244443.5795365086
1706,461433.0777422873
1707,215587.31731800165
1708,211335.30539572638
1709,337017.46807018947
1710,232361.55167115066
1711,279601.17111126694
1712,226007.09181301267
1713,287167.0660293704
1714,220581.09794609508
1715,201433.41450211717
1716,172615.45240627666
1717,169615.70022406636
1718,135878.99521104922
1719,199505.49258272935
1720,242828.37785977338
1721,177643.70802532748
1722,131590.20454216548
1723,150769.17880351987
1724,231969.3689928888
1725,230794.27734230447
1726,176381.21370797552
1727,156858.12164957557
1728,190179.93984712887
1729,167947.0877857695
1730,160144.988894537
1731,115319.33979180467
1732,143420.64859124052
1733,123936.05874308993
1734,131480.1703556636
1735,137828.2329935959
1736,111519.8925684128
1737,322075.6366102365
1738,234393.3492695405
1739,327651.29415279627
1740,216639.51729709277
1741,175305.2991059561
1742,167740.41992203752
1743,178599.30808933417
1744,283056.27153637965
1745,207681.18019388244
1746,246081.1439093703
1747,201030.01532057094
1748,214220.5128776886
1749,149812.65930449753
1750,116883.74812793927
1751,245890.38678504454
1752,117957.09440214928
1753,153881.25409405658
1754,188739.65839812087
1755,164564.93772011303
1756,128674.61856552103
1757,130175.31224685823
1758,157902.4023930665
1759,191796.6032791748
1760,155827.58814424413
1761,147946.37234533645
1762,175209.5756143914
1763,173897.046884451
1764,117902.75550643416
1765,173939.44606893937
1766,173257.36489514352
1767,224566.3610641968
1768,153763.30581139988
1769,176915.65808245674
1770,150140.7471601468
1771,121616.1467774238
1772,146007.16415656102
1773,130792.40719500113
1774,124101.4646876474
1775,140036.0839731121
1776,124997.07368427463
1777,106133.45904985371
1778,135601.60650698136
1779,118490.40762327901
1780,165721.4819832139
1781,122985.25700073887
1782,107372.73298549351
1783,126977.92424157825
1784,101110.79399041145
1785,99144.75304006843
1786,157516.20939350507
1787,179418.57905521104
1788,70297.72867699797
1789,88363.03081388799
1790,107389.53671863381
1791,207214.2072386575
1792,162083.73982917686
1793,153402.20936381927
1794,152157.5825948285
1795,145790.54929989486
1796,138662.4121487185
1797,120354.47397788824
1798,119105.5198697071
1799,105056.14717581018
1800,122933.94232104452
1801,118784.82076486529
1802,141046.83039256503
1803,146337.12380659586
1804,127521.75395163585
1805,145892.85790560002
1806,114014.63903941527
1807,127766.97747340267
1808,132103.9607444461
1809,112770.9932613454
1810,140642.86143066015
1811,93428.03643125013
1812,97183.5254308091
1813,122633.25652199911
1814,88628.21369846117
1815,73666.32841624011
1816,96692.91797545101
1817,116689.80137751947
1818,127447.03138510326
1819,113928.47626672364
1820,74361.45985483893
1821,111411.20702445062
1822,138171.9330614464
1823,58180.31812090874
1824,149340.47711185302
1825,139322.11106283942
1826,106259.17482860974
1827,91138.93915130333
1828,137169.16165185286
1829,138313.55023802025
1830,124143.72886820408
1831,163030.9265379497
1832,104262.18123105148
1833,129157.35636184961
1834,124498.97604878881
1835,157403.8414733778
1836,122065.72123706774
1837,90602.00878256788
1838,130043.89331472131
1839,95815.21673410808
1840,131393.67338718649
1841,119030.92738604109
1842,70502.44987647887
1843,133793.10355406092
1844,133397.31653277046
1845,182072.5352423167
1846,172135.66321733472
1847,193554.52465539056
1848,68772.05320315923
1849,117897.64325443923
1850,128275.13071492365
1851,171516.94704259475
1852,140326.55423844326
1853,125511.53824933746
1854,170712.69188018102
1855,162473.66785127926
1856,221959.64092438895
1857,190546.94566293375
1858,145099.15265098252
1859,113902.26607344215
1860,147035.1540715467
1861,113902.26607344215
1862,314094.5510040396
1863,314589.0758750591
1864,314589.0758750591
1865,367218.6865360219
1866,353043.26916208025
1867,256883.3303095612
1868,294996.6327472005
1869,196153.41373652703
1870,233162.65892730694
1871,283579.9391910192
1872,150421.3563496414
1873,218589.06816331562
1874,137811.2444110497
1875,190460.68705205506
1876,191775.68426728228
1877,210944.67738171262
1878,207435.80053543614
1879,148508.72763831232
1880,121944.88368203623
1881,259311.24227933146
1882,230482.58202990072
1883,180981.790825752
1884,215403.3037135027
1885,239349.52939357527
1886,280452.2048913715
1887,195485.78518569822
1888,305392.6240844032
1889,151391.37676567488
1890,111582.02297343883
1891,129313.42795338183
1892,109229.16281251013
1893,132660.68765094134
1894,133194.20865531606
1895,163943.42411566505
1896,113405.23668463684
1897,104942.17082492322
1898,130530.37035696823
1899,137478.4293642299
1900,150003.26587465903
1901,175064.3390288468
1902,173520.01523029225
1903,248840.69180879203
1904,139014.5446119989
1905,190879.59863870635
1906,175716.27276169846
1907,195418.27370583246
1908,128507.65179860842
1909,138155.52279122494
1910,125305.03972324725
1911,218457.36481959975
1912,321062.9280543686
1913,156681.8229883698
1914,58622.64335875335
1915,275784.0759018684
1916,99181.6577627146
1917,249513.02605780566
1918,157314.42149768045
1919,167959.61361071072
1920,146749.10649871815
1921,415467.47253396525
1922,385245.95997957827
1923,224956.10573588425
1924,211534.66528645306
1925,180914.34983024705
1926,390629.94626486354
1927,146221.29825359018
1928,169432.74161060769
1929,125435.90530419393
1930,144045.207237548
1931,143230.61333256555
1932,138211.58030003548
1933,197420.40442267642
1934,178971.79588134424
1935,168814.14237858614
1936,174143.285007336
1937,188147.20538005547
1938,166834.1839481661
1939,228679.06382950585
1940,184421.8126445076
1941,162830.68033850408
1942,182632.81851899883
1943,195496.87071113216
1944,312126.81550163764
1945,384598.44842593995
1946,165166.24520879707
1947,300903.1602538399
1948,184648.79874629655
1949,200724.0734771205
1950,182339.7795994436
1951,212448.43840349623
1952,215763.76853704397
1953,144889.3161925674
1954,184746.74499103532
1955,118266.48392935575
1956,319872.1707334756
1957,146115.10073077033
1958,305029.84396050446
1959,135145.59358092723
1960,116838.38600633187
1961,120771.33333315006
1962,109493.79596090924
1963,124233.8706717692
1964,103134.98003773212
1965,148488.60645149607
1966,148386.2942929902
1967,292332.16863019345
1968,379007.83495930117
1969,404505.09182724997
1970,442731.93591856956
1971,427265.2126212998
1972,401608.0765328772
1973,250003.7983538769
1974,313330.4213796468
1975,434281.87698682176
1976,262967.4160793428
1977,335220.9089607694
1978,339940.77251110604
1979,359289.17839687347
1980,175347.01106008075
1981,373583.316583476
1982,202571.78994740316
1983,197002.04999411432
1984,171808.4835037337
1985,227138.66234960026
1986,233961.43747295346
1987,159338.57200416407
1988,159651.39103539425
1989,183382.12073807316
1990,200417.66392891677
1991,191188.67268970516
1992,206153.99363735833
1993,169789.55985380532
1994,267997.4870470817
1995,172336.55458473225
1996,225601.30910876082
1997,342789.69840222807
1998,298116.8086957015
1999,241661.43304952778
2000,305440.8603535995
2001,253399.44465730712
2002,256855.6966668153
2003,249176.73382178205
2004,262246.1642324039
2005,230140.36915322958
2006,219957.18645670934
2007,244987.97389817043
2008,181031.06157577428
2009,179684.2051893821
2010,178470.61286275493
2011,131090.76871741706
2012,147196.78271392372
2013,176583.83308851844
2014,180546.93534502006
2015,189358.0288354369
2016,185709.3202876301
2017,195131.88740686214
2018,136928.84841631143
2019,146523.38131592458
2020,113949.3496046969
2021,112647.67244490006
2022,185550.56861550178
2023,137428.56522457793
2024,250345.30152251042
2025,354232.1379396253
2026,158566.11357044047
2027,158240.7672463752
2028,152354.09165374003
2029,172083.74411125056
2030,275032.24345598166
2031,267052.817586435
2032,293352.9614405948
2033,272338.37805282074
2034,170106.45661001798
2035,197935.82543113144
2036,179555.8205115027
2037,181945.67713211753
2038,361993.21660011413
2039,205815.49668886905
2040,422529.2429125982
2041,259454.1394249755
2042,192953.61970613024
2043,149576.44954467675
2044,177089.67895247883
2045,211410.3329736728
2046,128470.5822103257
2047,136619.15338085458
2048,160947.11442082853
2049,135973.41275706064
2050,166980.20162556518
2051,108004.21466060642
2052,120121.53004450617
2053,155760.37787100865
2054,68900.89435326403
2055,148835.3436105793
2056,131396.37696906866
2057,133379.65744878835
2058,224722.00462411175
2059,139160.17366267118
2060,160484.5599332453
2061,202811.93711874547
2062,129768.3144330712
2063,114089.24737826038
2064,135730.0645484128
2065,133127.1247899616
2066,179438.6948927738
2067,150816.9765899629
2068,149284.4750267617
2069,86038.42866702274
2070,97367.68332608258
2071,107793.14106740586
2072,142239.46011404408
2073,136960.20639844055
2074,191405.3190141387
2075,150681.93949150055
2076,122566.64176807477
2077,151745.99972901354
2078,120612.57339465478
2079,132980.95320874164
2080,123941.3125601037
2081,135169.74980197047
2082,120746.66471741072
2083,140548.86881542444
2084,108477.23893680453
2085,120764.2502540093
2086,108332.57645380645
2087,118215.74105719948
2088,100631.47867210572
2089,86574.18267258213
2090,120890.54762061656
2091,115320.26628444664
2092,123722.54690051616
2093,145197.3323677386
2094,126724.82396191328
2095,152617.70286829906
2096,85066.06648862083
2097,93434.54982951088
2098,170904.99204538262
2099,67708.61541943766
2100,114519.41674378866
2101,118343.37654805485
2102,143139.82775964026
2103,100241.09390232479
2104,144460.42000757848
2105,131658.06218300387
2106,73783.74993457232
2107,239599.38101251272
2108,111913.15808022744
2109,107700.44383680772
2110,139828.6929100318
2111,137971.51585619256
2112,144654.4636020201
2113,116948.85461683139
2114,119874.48975135133
2115,160250.32570354585
2116,109463.36821926656
2117,150871.9325184302
2118,119226.3176949793
2119,101016.14474200511
2120,113014.7676287237
2121,105659.48715363527
2122,91189.70527842116
2123,90549.35114652218
2124,153429.68868633072
2125,135529.5597669446
2126,137268.00314642378
2127,131170.16073522012
2128,118449.44086236239
2129,95283.57344271369
2130,136516.19547231437
2131,136944.7667666911
2132,100898.89416123378
2133,114503.92996118635
2134,111547.53216443902
2135,104333.36686877525
2136,76473.38020177138
2137,96740.01418366871
2138,112030.8234411026
2139,146773.96557691827
2140,141052.9035295611
2141,152949.9247255847
2142,127779.72296231995
2143,134482.18677456348
2144,137565.11557852261
2145,130590.15941201623
2146,168110.91432396273
2147,155558.85998305632
2148,138931.0279508002
2149,165402.45715401246
2150,191266.94330349498
2151,135672.7757308667
2152,195373.7281987837
2153,168927.973736327
2154,102008.66051621917
2155,145046.74423996586
2156,257694.25117244344
2157,218153.40182698276
2158,228575.49371075275
2159,198439.4772777341
2160,158816.80568591444
2161,253285.54808751907
2162,448112.9764109635
2163,372902.73920085287
2164,238174.9073006631
2165,187004.55039908865
2166,142890.17729127887
2167,202202.27715235797
2168,200762.64037671976
2169,197431.91186947975
2170,217450.68617703483
2171,138587.4161918456
2172,130982.7460932363
2173,165793.90417362968
2174,209452.05431586513
2175,341662.27184302633
2176,353146.8209325059
2177,278298.18737107975
2178,210242.2294691192
2179,153773.1487574212
2180,201286.9588622064
2181,190587.24916361232
2182,228988.91204524267
2183,170859.00968478952
2184,129148.59742810739
2185,127073.60513515775
2186,148040.28062990837
2187,157480.21448227818
2188,159178.19161024166
2189,237067.43616453657
2190,78642.11025239047
2191,76998.64747927008
2192,95904.48215857994
2193,114119.10924307842
2194,111844.03851499569
2195,116222.73374801541
2196,89641.33061721908
2197,117414.57152388807
2198,167187.4033695161
2199,174279.73467165462
2200,138383.68295261855
2201,164434.83700147978
2202,197054.83049802468
2203,148383.49395537373
2204,170885.1335100719
2205,101690.57595475028
2206,150733.77992972897
2207,203421.33864353877
2208,217744.5945363453
2209,201046.75143890452
2210,126583.26477629287
2211,120995.39099181318
2212,110210.46127908771
2213,101629.30001466413
2214,155800.55277985564
2215,113665.80947185836
2216,133823.4003940609
2217,102347.91800164786
2218,72651.41038377196
2219,70546.28796813462
2220,73571.54483722406
2221,276167.8978864911
2222,240600.52669009808
2223,262769.9924221537
2224,225907.26764891198
2225,115330.8772497217
2226,189647.40210098444
2227,191881.9776573706
2228,270717.43263998587
2229,230217.55525095132
2230,132488.45594832956
2231,200425.549023495
2232,183164.64006625477
2233,195418.3662443003
2234,244219.62892957844
2235,185798.91782031764
2236,223180.8490398866
2237,343807.0381347635
2238,206883.9680965303
2239,101101.86407009745
2240,154363.1913487807
2241,187149.60309176534
2242,120770.75161836437
2243,144695.27950871334
2244,120183.28943227907
2245,118242.31604584848
2246,139461.54398895628
2247,131037.93793771416
2248,135338.59866526027
2249,125842.64896565359
2250,143314.24271511132
2251,137034.8331456712
2252,173383.45390713523
2253,143915.39685246733
2254,188068.9225397806
2255,176751.04136020166
2256,188253.1064911192
2257,184988.84217839764
2258,161371.5669395008
2259,186227.81610100853
2260,171961.96049656183
2261,188201.8683476562
2262,204220.73294326267
2263,319887.2590257792
2264,466194.2990733697
2265,190708.3504671974
2266,289259.9169429327
2267,357562.89944918395
2268,389185.92598190263
2269,140964.58640317185
2270,183235.52225265495
2271,188561.81680261926
2272,174396.5584049473
2273,148196.5146205562
2274,164863.61382938214
2275,166846.76605160692
2276,172338.21560063897
2277,156966.38072561045
2278,150763.76393924392
2279,128562.36638882721
2280,152343.83145867614
2281,157271.6894982062
2282,162760.85462462227
2283,113310.42583699436
2284,109926.30655245589
2285,149010.17408545417
2286,116323.06599886419
2287,369652.9034246828
2288,296089.8308580066
2289,327512.8563489065
2290,436136.7931281258
2291,314395.7539064931
2292,419930.1459204627
2293,463752.2145152851
2294,423862.60077148833
2295,459955.0957091026
2296,257742.90813380617
2297,282335.1478943687
2298,374923.2297970003
2299,302090.965065451
2300,318553.5554285172
2301,283566.0189473235
2302,241354.14100555098
2303,220987.34848961246
2304,244965.85541124453
2305,180510.4032642297
2306,174648.8732994074
2307,177079.0621005808
2308,236476.4222291003
2309,296133.7293416333
2310,207005.41501764374
2311,198961.89457591495
2312,160638.20071428138
2313,157647.1884114509
2314,163170.8550443372
2315,166129.08564574076
2316,206871.18680799418
2317,164205.6852594803
2318,155136.21910331846
2319,171670.327917716
2320,163609.9780893652
2321,228479.48214950462
2322,175166.79616295436
2323,166182.42800446926
2324,166747.9883053202
2325,212748.3309388847
2326,164709.3300588682
2327,199907.64400798347
2328,226364.15562970756
2329,184107.60329208002
2330,180676.7621665955
2331,325345.86033351446
2332,417277.3285007111
2333,315425.6772619421
2334,289874.30734272255
2335,262156.95707301993
2336,311693.1025372506
2337,189998.1607296272
2338,284257.26912344707
2339,217890.65024792953
2340,392888.468497192
2341,206701.90873136272
2342,214820.37524594966
2343,223132.68457610425
2344,239292.1478191753
2345,241040.58789696966
2346,204360.93922201707
2347,190634.2286689437
2348,230591.15313210385
2349,144712.91378899422
2350,283498.1808071427
2351,236637.78343328333
2352,237952.7780201189
2353,268583.04825097637
2354,136772.71110739652
2355,150187.24439223585
2356,153488.6313348398
2357,191239.08411635843
2358,197695.06162617568
2359,155390.79922855026
2360,118271.909542159
2361,139591.69940616365
2362,274933.0751326872
2363,131881.71420081577
2364,191751.80936092898
2365,210000.5812379308
2366,177761.69540602007
2367,221696.61614654798
2368,202122.93093512507
2369,221766.25540443193
2370,163791.87733633714
2371,165076.56605837977
2372,180787.96906969027
2373,248979.22405624494
2374,280213.69502976036
2375,210297.66659375763
2376,298607.9390564323
2377,313240.051766073
2378,134473.7881465173
2379,209612.82573832828
2380,128490.6231168819
2381,153176.83324925328
2382,197570.68267560823
2383,185104.86792874124
2384,207455.0895473246
2385,152143.21833120953
2386,122538.43945161639
2387,132760.23751781686
2388,117628.59664919204
2389,140222.18880372634
2390,163594.71588905132
2391,148050.7259172749
2392,115137.24560419563
2393,169542.67575241474
2394,138817.31448276006
2395,200545.51948305193
2396,147830.11655751822
2397,216926.27249287287
2398,142658.9443330159
2399,84961.34156992243
2400,56932.66739339285
2401,124673.19585614032
2402,128901.90696152044
2403,153913.17511087516
2404,141054.54802374868
2405,151821.58149476032
2406,146603.85681989527
2407,116170.55530677269
2408,142550.85757732572
2409,138143.2123151783
2410,171100.3725523666
2411,123129.605993741
2412,179181.76150608153
2413,133125.88518913297
2414,144229.23905476808
2415,134959.91227386578
2416,130819.68138869153
2417,125778.2071920063
2418,126094.38784134609
2419,129565.13230408703
2420,131336.66622814166
2421,164419.63692906484
2422,140951.00354836212
2423,147703.56679533815
2424,174698.88886440033
2425,243980.4906584437
2426,115246.9758254383
2427,121629.57537093935
2428,188144.89086930832
2429,110600.16078612384
2430,133500.24355987273
2431,130031.4457395503
2432,138020.67922049318
2433,138547.14622898624
2434,145323.2662119728
2435,143110.08760313859
2436,114219.42250139029
2437,116856.22040528785
2438,131985.06136807098
2439,118836.32467793241
2440,123100.96444501934
2441,109679.25597005765
2442,93710.98898770356
2443,109915.55333266532
2444,115363.18690302935
2445,81814.49146645771
2446,126146.0130877818
2447,194770.60002153768
2448,131035.42365706617
2449,106057.09810780185
2450,141082.89913472475
2451,130437.56287397242
2452,229382.79127654425
2453,101957.21813704216
2454,145835.07846745657
2455,112688.29962845074
2456,126508.17579770234
2457,116728.56414682668
2458,118289.14412654398
2459,98536.00475966332
2460,132130.68119822137
2461,101844.70899107464
2462,125782.81798575538
2463,111785.23106189452
2464,161460.40713523029
2465,123961.0516287949
2466,101058.50698128261
2467,142480.85742236502
2468,84351.68404734983
2469,84342.70792858137
2470,194129.43341614679
2471,213989.84221515674
2472,163111.46740293887
2473,104534.96586860895
2474,100177.42844881075
2475,234399.83153606553
2476,101183.91695167036
2477,122409.58609955187
2478,148861.20451635367
2479,122751.62706571251
2480,157597.81301382039
2481,124250.73128211086
2482,133671.42045301344
2483,121947.70561364821
2484,118695.05218715237
2485,130092.02691966257
2486,140187.96266158577
2487,217976.83861823223
2488,157399.28935529504
2489,146954.15569000397
2490,147734.0136310135
2491,95503.08251924084
2492,169025.9374659586
2493,157871.63270915384
2494,184184.64311802277
2495,99820.6144521583
2496,271416.3129553399
2497,156066.99782001096
2498,115871.8769175181
2499,92133.45311084544
2500,135789.27036873106
2501,130805.7464925362
2502,144847.58728913066
2503,92988.91937496014
2504,178623.69441452442
2505,214461.80071112612
2506,274903.5783177439
2507,263887.93054986343
2508,276738.553399373
2509,221313.74982593005
2510,230139.16954349435
2511,168628.10886622398
2512,219310.87574650822
2513,219437.2438329935
2514,226325.91295895178
2515,166771.72994992786
2516,159703.2196992667
2517,143894.81814971773
2518,161763.24219328526
2519,224431.05271239518
2520,211054.17643858856
2521,179438.28142457895
2522,214129.64786089404
2523,128023.35704399884
2524,134579.77625682726
2525,131109.2673546028
2526,141187.60512589046
2527,136358.52291224478
2528,125752.13607874146
2529,138240.42952129102
2530,134102.02934083136
2531,247973.33002288334
2532,218496.61667052598
2533,196533.65870362785
2534,222386.06391753617
2535,291109.4694113825
2536,223869.638373183
2537,212738.7190946884
2538,177536.40452186274
2539,175528.03053168254
2540,164599.8008459051
2541,174213.77490712595
2542,139690.286726858
2543,131106.99363890613
2544,114510.4296451284
2545,128735.95872731457
2546,130795.14479333104
2547,141715.47632437915
2548,150996.8545212648
2549,147729.49809229432
2550,486704.0374902345
2551,130439.79003225669
2552,124453.49349031618
2553,73485.05343599808
2554,92896.8753288928
2555,118451.66809320626
2556,114714.69284171051
2557,108541.19558855316
2558,170727.5454808722
2559,142044.04117409047
2560,138770.36741733598
2561,146132.77433515168
2562,132373.2893054461
2563,136581.85589099265
2564,194349.20302103946
2565,139679.47497501597
2566,154293.60011952685
2567,115753.13684766958
2568,196647.96727793483
2569,192850.8758576608
2570,125079.22747140897
2571,173217.80068742568
2572,175934.5400882031
2573,209053.33952587665
2574,278633.5369780335
2575,133509.17040658745
2576,115541.43980455605
2577,150644.41708563408
2578,87510.42829216733
2579,73200.74391365032
2580,122340.12178902925
2581,122313.34352498557
2582,111557.67145129915
2583,237372.23470276446
2584,153324.44834046895
2585,196800.59264303886
2586,232134.47945145992
2587,192126.48043936657
2588,162396.0203687117
2589,144963.28790823324
2590,197883.1151095755
2591,241122.86165725402
2592,205214.62774251463
2593,232189.69919371692
2594,173583.66027891554
2595,206833.00292718847
2596,284337.975265489
2597,177553.28789077196
2598,274113.8189820305
2599,345250.77230289555
2600,215029.39123481917
2601,148356.83477426844
2602,92163.34120160351
2603,96876.6573465822
2604,98665.55946815117
2605,91728.89827404816
2606,145284.3365266759
2607,185095.7246755705
2608,207579.83311526402
2609,154918.97832719208
2610,115667.75440044102
2611,161137.54449393228
2612,140728.0071830063
2613,134569.3964731934
2614,132615.47887257158
2615,158070.43601582004
2616,144135.1180185242
2617,206526.11001717075
2618,194866.6935317648
2619,177029.91476260545
2620,182384.98768196357
2621,170016.2158973562
2622,183489.02423303397
2623,215614.98454412312
2624,271815.1547861187
2625,250848.2836665723
2626,152124.66807273365
2627,180256.36886646404
2628,438772.03213526437
2629,457014.6398762878
2630,397784.2127845527
2631,452190.4973999204
2632,446338.09321309254
2633,297928.3554952055
2634,418671.79401421314
2635,142313.8469009198
2636,179805.65560891214
2637,194188.894129265
2638,282461.5576428849
2639,165268.88764983875
2640,137200.39429844925
2641,104674.25645468195
2642,189811.01686574373
2643,103224.74980305201
2644,132012.7027225012
2645,114508.93036649276
2646,110228.16787992985
2647,120738.83660449111
2648,148234.4080361962
2649,160808.60420773385
2650,139419.26339988265
2651,149531.14674251282
2652,466271.8329507529
2653,245197.32870652422
2654,290938.69892740727
2655,410442.2044238017
2656,356643.3335843664
2657,318985.7922825632
2658,286588.52594912855
2659,312753.59303230816
2660,327899.07131294825
2661,395355.23344883614
2662,406703.9054553686
2663,250350.5531052789
2664,296841.5852778022
2665,366348.77692707605
2666,321073.4021031455
2667,154896.02075592914
2668,170116.27965796343
2669,161603.07657687145
2670,288942.83737802133
2671,168602.37880125848
2672,169212.75191282123
2673,198742.88252175617
2674,199506.31952003945
2675,156611.14717982846
2676,176880.41080998778
2677,186293.3629888982
2678,318864.642646822
2679,244273.0075590852
2680,294388.5452302058
2681,405808.34745605954
2682,304267.67234485515
2683,453410.66871413076
2684,299486.93597938924
2685,323215.5726319868
2686,234626.9218441786
2687,361831.0010000933
2688,212091.43168955715
2689,205372.86901052983
2690,466605.46858438646
2691,174550.66543225365
2692,134101.22485802078
2693,206027.88408835317
2694,140175.42146467278
2695,181693.37410574668
2696,177190.8083950251
2697,186534.2194242028
2698,190491.9641210625
2699,176716.28322540876
2700,150159.7256413275
2701,147698.0329310152
2702,111628.64312664689
2703,116413.57408953387
2704,146386.31445856646
2705,121102.527438023
2706,118360.84218758468
2707,126144.96132583568
2708,135127.48855554982
2709,107589.06222187667
2710,130754.66234449027
2711,294645.64785820304
2712,338340.14968477725
2713,183648.373508014
2714,161023.4961672563
2715,167419.42227762248
2716,159882.60254583848
2717,183954.2275411232
2718,220520.8754565802
2719,136925.6452795197
2720,156138.48686041636
2721,129324.3951017779
2722,161561.90989386107
2723,152467.65076818626
2724,130748.1889013358
2725,130919.3644086867
2726,138783.0098306286
2727,194533.56936105224
2728,179008.5204594695
2729,150768.3720165314
2730,139363.9716839346
2731,138721.0383707164
2732,126564.85871140887
2733,149805.80641031303
2734,171627.98177833864
